0.442545, 0.182313
0.485549, 0.159852
0.571297, 0.143451
0.590348, 0.146031
0.594594, 0.140769
0.930713, 0.0744861
1.04714, 0.0711902
1.26449, 0.182272
1.39656, 0.229568
1.49522, 0.199559
1.61998, 0.278265
1.76579, 0.330442
1.86514, 0.268907
1.89967, 0.104287
2.02071, 0.194614
2.13505, 0.144238
2.23673, 0.158174
2.36461, -0.00224088
2.47394, -0.0561321
2.60412, -0.0952176
2.70851, -0.118968
2.81859, -0.0337012
2.97185, -0.0579113
3.08593, -0.0565434
3.27964, -0.150193
3.40672, -0.143565
3.63032, 0.116439
3.75366, 0.148953
3.86715, 0.134216
4.00059, -0.0141671
4.12398, -0.053103
4.31474, -0.00780268
4.43052, 0.0132481
4.55803, 0.0153077
4.69048, 0.0453921
4.8749, 0.0435048
4.95199, -0.017064
4.97964, -0.00409896
5.02757, 0.0298706
5.06471, -0.0504713
5.09191, -0.0552709
5.09442, 0.0363764
7.0307, -0.0944239
7.15037, -0.0900395
7.01187, -0.102082
6.89957, -0.105048
7.01711, -0.105506
6.91422, -0.103505
7.01549, -0.101365
6.89602, -0.102471
6.76867, -0.109507
6.93677, -0.107415
6.80824, -0.0970152
6.93093, -0.103734
7.07212, -0.106181
6.96054, -0.109377
7.06298, -0.0966448
6.91025, -0.127813
6.79906, -0.121282
6.91166, -0.118993
7.01386, -0.132151
6.83228, -0.149244
6.68043, -0.170727
7.05107, -0.186765
7.29299, -0.203646
7.10335, -0.185903
6.97467, -0.206147
6.83966, -0.237791
6.715, -0.263049
6.52965, -0.281727
6.32513, -0.277687
6.17335, -0.290916
5.98945, -0.283739
5.80127, -0.280805
5.66587, -0.291823
5.52846, -0.2819
5.63893, -0.287567
5.52065, -0.221802
5.41094, -0.213985
5.514, -0.235335
5.37466, -0.276525
5.21846, -0.258946
5.04334, -0.265966
4.86364, -0.283921
0.0757144, -0.499032
0.0219882, -0.396449
0.131774, -0.402568
0.242566, -0.390835
0.335992, -0.444499
0.446745, -0.425479
0.298064, -0.412715
0.202861, -0.461143
0.101494, -0.444891
-0.00694603, -0.461564
-0.126669, -0.459071
-0.349399, -0.362573
-0.436302, -0.300102
-0.413035, -0.312162
-0.271135, -0.319635
0.231961, -0.375323
0.324401, -0.463103
0.438242, -0.488113
0.342758, -0.537778
0.527419, -0.556814
0.800398, -0.596774
0.802705, -0.707037
0.926449, -0.699423
1.02749, -0.73363
0.824428, -0.563646
0.914244, -0.502171
1.03472, -0.460816
1.18691, -0.406617
1.32494, -0.379427
1.21129, -0.402554
1.09773, -0.454457
0.997748, -0.522358
0.880803, -0.551685
0.731071, -0.655069
0.613533, -0.702766
0.976038, -0.79364
0.898486, -0.874604
0.761595, -0.908369
0.655365, -0.933001
0.482853, -0.995073
0.586592, -0.945555
0.338796, -0.925988
0.208872, -0.949863
0.111614, -0.907323
0.224511, -0.917198
